,name_first,country,level,gender,F,M,?
22948,Wenlong,CN,3.0,M,0.0,1.0,0.0
22949,Wei,CN,3.0,M,0.0,1.0,0.0
42576,Dan,IL,1.0,M,0.0,1.0,0.0
8839,Xuedong,US,,not found,not found,not found,not found
28443,Kirsten,US,1.0,F,0.99594992,0.0,0.0
33865,José María,ES,1.0,M,0.0,1.0,0.0
43493,Fady S,AE,1.0,M,0.0,1.0,0.0
22950,Yi,US,3.0,M,0.0,1.0,0.0
22951,Tao,CN,3.0,M,0.0,1.0,0.0
8840,Jicheol,KR,,not found,not found,not found,not found
8841,Haitong,US,,not found,not found,not found,not found
8842,Leiming,CN,,not found,not found,not found,not found
52907,Sean Alexander,GB,2.0,M,0.0,1.0,0.0
50646,Liu,CN,2.0,F,1.0,0.0,0.0
22952,Yushu,CN,3.0,M,0.0,1.0,0.0
29845,Michael,GB,1.0,M,0.0,1.0,0.0
35241,Vatsal,IN,1.0,M,0.0,1.0,0.0
8843,Yang,US,,not found,not found,not found,not found
42760,Erika N.,US,1.0,F,0.99551523,0.0,0.0
22953,Hyojin,KR,3.0,F,1.0,0.0,0.0
22954,Zhigang,US,3.0,M,0.0,1.0,0.0
53938,Wenxin,US,2.0,F,1.0,0.0,0.0
22955,Hongwei,CN,3.0,M,0.0,1.0,0.0
22956,Jinsoo,KR,3.0,M,0.0,1.0,0.0
39874,Shinichiro,JP,1.0,M,0.0,1.0,0.0
8844,Dongryul,KR,,not found,not found,not found,not found
30398,Nam-Ho,KR,1.0,M,0.0,1.0,0.0
53776,Vikramjeet,US,2.0,M,0.0,1.0,0.0
39594,Parth,US,1.0,M,0.0,1.0,0.0
22957,Hyejin,KR,3.0,F,1.0,0.0,0.0
22958,Hongxia,CN,3.0,F,1.0,0.0,0.0
34805,Thorsten,DE,1.0,M,0.0,1.0,0.0
22959,Kusumaharanadh,US,3.0,M,0.0,1.0,0.0
40176,Steven,BE,1.0,M,0.0,1.0,0.0
8845,Huan,CN,,not found,not found,not found,not found
22960,Shuang,CN,3.0,F,1.0,0.0,0.0
37580,Xiao Feng,US,1.0,F,0.91085273,0.0,0.0
48144,Eric,US,2.0,M,0.0,1.0,0.0
37569,Vipul,US,1.0,M,0.0,1.0,0.0
8846,Yizu,CN,,not found,not found,not found,not found
22961,Chuan,CN,3.0,M,0.0,1.0,0.0
43443,Dae Young,KR,1.0,?,0.0,0.0,1.0
8847,Shiqiang,AU,,not found,not found,not found,not found
42057,Christian,DE,1.0,M,0.0,1.0,0.0
8848,Seunguk,KR,,not found,not found,not found,not found
22962,Prafullata,US,3.0,F,1.0,0.0,0.0
49972,Jun,US,2.0,M,0.0,1.0,0.0
22963,Hongwei,US,3.0,M,0.0,1.0,0.0
8849,Yang,CN,,not found,not found,not found,not found
8850,Cheolwoong,KR,,not found,not found,not found,not found
36412,Yong Won,KR,1.0,?,0.0,0.0,0.66666669
22964,Zhiyang,CN,3.0,M,0.0,1.0,0.0
8851,Ching-Chi,TW,,not found,not found,not found,not found
47180,Chen,US,2.0,M,0.0,1.0,0.0
22965,Wang Chih,TW,3.0,M,0.0,1.0,0.0
53984,William D.,US,2.0,M,0.0,1.0,0.0
8852,Uksong,US,,not found,not found,not found,not found
49611,John David,US,2.0,M,0.0,1.0,0.0
8853,Bongjun,US,,not found,not found,not found,not found
32840,Hidefumi,JP,1.0,M,0.0,1.0,0.0
22966,Zheng,CN,3.0,M,0.0,1.0,0.0
8854,Kangkyung,KR,,not found,not found,not found,not found
36528,Yoshio,JP,1.0,M,0.0,1.0,0.0
22967,Yanping,CN,3.0,F,1.0,0.0,0.0
28909,Lena Wester,SE,1.0,F,1.0,0.0,0.0
22968,Shan,CN,3.0,M,0.0,1.0,0.0
22969,Yu-Chen,TW,3.0,F,1.0,0.0,0.0
8855,Yongkoo,KR,,not found,not found,not found,not found
8856,Hyungjun,KR,,not found,not found,not found,not found
30750,Marcus Johannes,NL,1.0,M,0.0,1.0,0.0
22970,Zhifang,CN,3.0,F,1.0,0.0,0.0
8857,Yuqiang,CN,,not found,not found,not found,not found
30341,Naozumi,JP,1.0,M,0.0,1.0,0.0
8858,Rui,US,,not found,not found,not found,not found
48426,Gary A.,US,2.0,M,0.0,1.0,0.0
33306,Jing,US,1.0,F,0.92206907,0.0,0.0
48177,Erik,US,2.0,M,0.0,1.0,0.0
8859,Jing,CN,,not found,not found,not found,not found
51828,Patrick,US,2.0,M,0.0,1.0,0.0
22971,Prabhjot,US,3.0,F,1.0,0.0,0.0
8860,Kotb,US,,not found,not found,not found,not found
22972,Dan,CN,3.0,M,0.0,1.0,0.0
22973,Priscilla Tze-Wei,MY,3.0,F,1.0,0.0,0.0
34480,Jibin,US,1.0,M,0.0,1.0,0.0
8861,Yihyun,KR,,not found,not found,not found,not found
48556,Gintare,IT,2.0,F,1.0,0.0,0.0
40557,Satoshi,JP,1.0,M,0.0,1.0,0.0
8862,Jaemyung,KR,,not found,not found,not found,not found
52376,Richard,US,2.0,M,0.0,1.0,0.0
49695,Jonathan Sarjeant,US,2.0,M,0.0,1.0,0.0
8863,Kyu-sik,KR,,not found,not found,not found,not found
44147,Cheong Il,KR,1.0,?,0.0,0.0,1.0
42172,Beom Jun,KR,1.0,?,0.0,0.0,1.0
22974,Xia,CN,3.0,F,1.0,0.0,0.0
36936,Zenko,JP,1.0,M,0.0,1.0,0.0
30695,Mallory L.,US,1.0,F,0.97855508,0.0,0.0
8864,Zhanquan,CN,,not found,not found,not found,not found
41462,Cagdas,TR,1.0,M,0.0,1.0,0.0
22975,Yan,CN,3.0,M,0.0,1.0,0.0
53932,Wenli,US,2.0,M,0.0,1.0,0.0
8865,Xiaolin,CN,,not found,not found,not found,not found
8866,Daesung,KR,,not found,not found,not found,not found
46753,Bradley W.,US,2.0,M,0.0,1.0,0.0
22976,Jianfeng,CN,3.0,M,0.0,1.0,0.0
49544,Joe,US,2.0,M,0.0,1.0,0.0
8867,CheolSe,KR,,not found,not found,not found,not found
22977,Parthiban,US,3.0,M,0.0,1.0,0.0
8868,Mihyun,KR,,not found,not found,not found,not found
8869,Kangwon,KR,,not found,not found,not found,not found
47746,David,US,2.0,M,0.0,1.0,0.0
40401,Song Hee,KR,1.0,?,0.0,0.0,1.0
40556,Satoshi,JP,1.0,M,0.0,1.0,0.0
29181,Junjie,CN,1.0,M,0.0,1.0,0.0
8870,Yu Lin,CN,,not found,not found,not found,not found
30826,Lucas Pieter Lodewijk,DE,1.0,M,0.0,1.0,0.0
44929,Dhanendra Kumar,US,1.0,M,0.0,1.0,0.0
8871,Junghoon,KR,,not found,not found,not found,not found
22978,Bini,US,3.0,F,1.0,0.0,0.0
8872,Hyunbeom,KR,,not found,not found,not found,not found
46804,Brenton,US,2.0,M,0.0,1.0,0.0
8873,Yixia,CN,,not found,not found,not found,not found
8874,Yang-Ming,US,,not found,not found,not found,not found
22979,Shuai,CN,3.0,M,0.0,1.0,0.0
48753,Hao,US,2.0,M,0.0,1.0,0.0
31187,Masashi,JP,1.0,M,0.0,1.0,0.0
28801,Laura,US,1.0,F,0.99674529,0.0,0.0
44065,Andrés,SE,1.0,M,0.0,1.0,0.0
8875,Kyounghee,KR,,not found,not found,not found,not found
35138,Un Dong,KR,1.0,?,0.0,0.0,1.0
22980,Yin,CN,3.0,F,1.0,0.0,0.0
48391,Gabriel,US,2.0,M,0.0,1.0,0.0
34625,Jeremy,AU,1.0,M,0.0,1.0,0.0
40992,Shigeaki,JP,1.0,M,0.0,1.0,0.0
34507,Jennifer P.,US,1.0,F,0.9967069,0.0,0.0
22981,Ruizhi,CN,3.0,M,0.0,1.0,0.0
38040,Rajanish,IN,1.0,M,0.0,1.0,0.0
8876,Rikui,CN,,not found,not found,not found,not found
22982,WenLiang,US,3.0,M,0.0,1.0,0.0
8877,Zhuang,CN,,not found,not found,not found,not found
22983,Sangsoo,KR,3.0,M,0.0,1.0,0.0
32762,Hidenori,JP,1.0,M,0.0,1.0,0.0
8878,Russdon,US,,not found,not found,not found,not found
54078,Xiang,US,2.0,M,0.0,1.0,0.0
22984,Xiangmei,CN,3.0,F,1.0,0.0,0.0
32915,Han Kyul,KR,1.0,?,0.0,0.0,1.0
22985,Sharathchandra,US,3.0,M,0.0,1.0,0.0
22986,Rongrong,CN,3.0,F,1.0,0.0,0.0
40555,Satoshi,JP,1.0,M,0.0,1.0,0.0
8879,Keijyou,JP,,not found,not found,not found,not found
8880,Laeyoung,KR,,not found,not found,not found,not found
49570,John,CA,2.0,M,0.0,1.0,0.0
8881,Jun,CN,,not found,not found,not found,not found
8882,Redwood,US,,not found,not found,not found,not found
46814,Brett,US,2.0,M,0.0,1.0,0.0
35709,Szabolcs,HU,1.0,M,0.0,1.0,0.0
8883,Tzung-Chi,TW,,not found,not found,not found,not found
8884,Komminist,CA,,not found,not found,not found,not found
31887,Ilona,AU,1.0,F,1.0,0.0,0.0
40168,Stephanie C.,US,1.0,F,0.99640673,0.0,0.0
33305,Jing,US,1.0,F,0.92206907,0.0,0.0
22987,Junying,CN,3.0,F,1.0,0.0,0.0
22988,Siqi,CN,3.0,F,1.0,0.0,0.0
22989,Jaynth,US,3.0,M,0.0,1.0,0.0
39822,Shunpei,JP,1.0,M,0.0,1.0,0.0
36825,Yun,US,1.0,F,0.73730767,0.0,0.0
46851,Brian W.,US,2.0,M,0.0,1.0,0.0
8885,Xubo,CN,,not found,not found,not found,not found
53477,Thomas Joseph,US,2.0,M,0.0,1.0,0.0
8886,Yuyao,US,,not found,not found,not found,not found
8887,Kykyo,CN,,not found,not found,not found,not found
22990,Govindarajan,US,3.0,M,0.0,1.0,0.0
22991,Marize Campos Valadares,BR,3.0,F,1.0,0.0,0.0
8888,Po-Hung,TW,,not found,not found,not found,not found
22992,Marat,IL,3.0,M,0.0,1.0,0.0
54311,Yi,CN,2.0,M,0.0,1.0,0.0
30882,Liwen,US,1.0,F,1.0,0.0,0.0
8889,Shoma,JP,,not found,not found,not found,not found
44014,Bapineedu Chowdary,IN,1.0,M,0.0,1.0,0.0
43798,Dinesh,US,1.0,M,0.0,1.0,0.0
43184,Arunachalam,IN,1.0,?,0.0,0.0,1.0
46124,Alexander Fayek,US,2.0,M,0.0,1.0,0.0
8890,Peiwu,CN,,not found,not found,not found,not found
22993,Hyelim,KR,3.0,F,1.0,0.0,0.0
22994,Srivallaba,US,3.0,M,0.0,1.0,0.0
46199,Amir,US,2.0,M,0.0,1.0,0.0
8891,Tang,CN,,not found,not found,not found,not found
22995,Errun,US,3.0,M,0.0,1.0,0.0
50007,Junming,US,2.0,M,0.0,1.0,0.0
33304,Jing,US,1.0,F,0.92206907,0.0,0.0
53024,Shawn,US,2.0,M,0.0,1.0,0.0
22996,Omer,IL,3.0,M,0.0,1.0,0.0
22997,Heng Yeong,SG,3.0,M,0.0,1.0,0.0
22998,Bo,US,3.0,M,0.0,1.0,0.0
22999,Ajey Poovannummoottil,US,3.0,M,0.0,1.0,0.0
45966,Adam,US,2.0,M,0.0,1.0,0.0
23000,Zhiyong,US,3.0,M,0.0,1.0,0.0
50149,Kamlesh G.,US,2.0,M,0.0,1.0,0.0
32184,Hyung Woon,KR,1.0,?,0.0,0.0,1.0
23001,Saurabha Rangrao,US,3.0,M,0.0,1.0,0.0
23002,Meihua,CN,3.0,F,1.0,0.0,0.0
8892,Hyukwoo,KR,,not found,not found,not found,not found
36722,Yingying,US,1.0,F,1.0,0.0,0.0
23003,Su,CN,3.0,F,1.0,0.0,0.0
8893,Jae-Hun,KR,,not found,not found,not found,not found
32496,Gerard,NL,1.0,M,0.0,1.0,0.0
28811,Laura C.,US,1.0,F,0.99674529,0.0,0.0
8894,JinHwan,KR,,not found,not found,not found,not found
23004,Zhiguo,US,3.0,M,0.0,1.0,0.0
23005,Ruda,KR,3.0,M,0.0,1.0,0.0
8895,Wein-Town,TW,,not found,not found,not found,not found
33761,Joo Hang,KR,1.0,?,0.0,0.0,1.0
41571,Ellen Tuanying,US,1.0,F,0.99726039,0.0,0.0
42299,Christoph,DE,1.0,M,0.0,1.0,0.0
23006,Shishira,US,3.0,F,1.0,0.0,0.0
49148,James,US,2.0,M,0.0,1.0,0.0
34931,Taylor L.,US,1.0,F,0.73821247,0.0,0.0
23007,Ning,CN,3.0,F,1.0,0.0,0.0
8896,Ruilong,US,,not found,not found,not found,not found
8897,Feng,CN,,not found,not found,not found,not found
30287,Myoung Jae,KR,1.0,?,0.0,0.0,1.0
41581,Davide,IT,1.0,M,0.0,1.0,0.0
50063,Justin,US,2.0,M,0.0,1.0,0.0
8898,Xinlei,CN,,not found,not found,not found,not found
29582,Kelly A.,US,1.0,F,0.85235435,0.0,0.0
8899,Ree,CN,,not found,not found,not found,not found
44994,Alagu Sanjana,US,1.0,F,1.0,0.0,0.0
38379,Priscilla S.,US,1.0,F,0.99789405,0.0,0.0
33925,Jan Rudolf,NL,1.0,M,0.0,1.0,0.0
50506,Burtrom Lee,US,2.0,M,0.0,1.0,0.0
8900,Dongxin,CN,,not found,not found,not found,not found
8901,Malkus,SE,,not found,not found,not found,not found
8902,Dechao,US,,not found,not found,not found,not found
8903,Xingxing,CN,,not found,not found,not found,not found
8904,Xiaoshan,US,,not found,not found,not found,not found
8905,Seongho,KR,,not found,not found,not found,not found
8906,Yasufu,JP,,not found,not found,not found,not found
8907,Hanbyul,KR,,not found,not found,not found,not found
23008,Vivekanandh,US,3.0,M,0.0,1.0,0.0
35014,Taylor,AU,1.0,F,0.70999998,0.0,0.0
23009,Xuejun,CN,3.0,M,0.0,1.0,0.0
23010,Junping,CN,3.0,M,0.0,1.0,0.0
23011,Wei,CN,3.0,M,0.0,1.0,0.0
8908,Lulin,US,,not found,not found,not found,not found
31512,Hoo Young,KR,1.0,?,0.0,0.0,1.0
33035,Haoyu,US,1.0,M,0.0,1.0,0.0
23012,Mitrajit,US,3.0,M,0.0,1.0,0.0
44608,Barbara,US,1.0,F,0.99711823,0.0,0.0
8909,Aleksandra-Sasa,DE,,not found,not found,not found,not found
38208,Polly,CA,1.0,F,1.0,0.0,0.0
40868,Shankar,US,1.0,M,0.0,1.0,0.0
23013,Ximei,NL,3.0,F,1.0,0.0,0.0
42298,Florent,FR,1.0,M,0.0,1.0,0.0
23014,Dan Dan,CN,3.0,M,0.0,1.0,0.0
33183,Jong Hoon,KR,1.0,?,0.0,0.0,1.0
54243,Yan,US,2.0,M,0.0,1.0,0.0
8910,Kirtikar,US,,not found,not found,not found,not found
8911,Kangguo,US,,not found,not found,not found,not found
8912,Sha-Li,TW,,not found,not found,not found,not found
38596,Rushi,US,1.0,M,0.0,1.0,0.0
42884,Daniele,IT,1.0,M,0.0,1.0,0.0
41922,FNU,US,1.0,M,0.0,1.0,0.0
54198,Xue,US,2.0,F,1.0,0.0,0.0
30944,Mahdi,US,1.0,M,0.0,1.0,0.0
35160,Uwe,DE,1.0,M,0.0,1.0,0.0
54647,Zhou,US,2.0,M,0.0,1.0,0.0
43763,Abhay,US,1.0,M,0.0,1.0,0.0
23015,Wei,CN,3.0,M,0.0,1.0,0.0
38980,Norihito,JP,1.0,M,0.0,1.0,0.0
8913,Xiaozheng,CN,,not found,not found,not found,not found
54170,Xinyao,CA,2.0,F,1.0,0.0,0.0
43629,Andrey Vladimirovich,RU,1.0,M,0.0,1.0,0.0
8914,Zhensheng,US,,not found,not found,not found,not found
30832,Luca,IT,1.0,M,0.0,1.0,0.0
37181,Werner,CH,1.0,M,0.0,1.0,0.0
48582,Glenn Van,US,2.0,M,0.0,1.0,0.0
29476,Kengo,JP,1.0,M,0.0,1.0,0.0
8915,Haedong,KR,,not found,not found,not found,not found
43094,Bruno,DE,1.0,M,0.0,1.0,0.0
23016,Gan,CN,3.0,M,0.0,1.0,0.0
23017,Basudeb,US,3.0,M,0.0,1.0,0.0
33136,Joaquín,ES,1.0,M,0.0,1.0,0.0
23018,Ming,CN,3.0,M,0.0,1.0,0.0
44134,Carsten,DE,1.0,M,0.0,1.0,0.0
41514,Berit,DK,1.0,F,1.0,0.0,0.0
8916,Yunchuan,CN,,not found,not found,not found,not found
45291,Jun Woo,KR,1.0,?,0.0,0.0,1.0
54107,Xiao,GB,2.0,F,1.0,0.0,0.0
54408,Yongjie,US,2.0,M,0.0,1.0,0.0
45939,Abreham,NO,2.0,M,0.0,1.0,0.0
8917,Jingyun,US,,not found,not found,not found,not found
23019,Lihui,US,3.0,F,1.0,0.0,0.0
8918,Mengbiao,CN,,not found,not found,not found,not found
39673,Shuhei,JP,1.0,M,0.0,1.0,0.0
8919,Seungyeol,US,,not found,not found,not found,not found
23020,Lingfen,CN,3.0,F,1.0,0.0,0.0
8920,Sateesh K.,US,,not found,not found,not found,not found
32107,Hyok,KR,1.0,?,0.0,0.0,1.0
51316,Min-Su,KR,2.0,M,0.0,1.0,0.0
53587,Tommy Songfong,US,2.0,M,0.0,1.0,0.0
44004,Axel,FR,1.0,M,0.0,1.0,0.0
23021,Jun Hua,CN,3.0,M,0.0,1.0,0.0
8921,Qiji,CN,,not found,not found,not found,not found
31868,Ilyas,US,1.0,M,0.0,1.0,0.0
23022,Nalinaksh,US,3.0,M,0.0,1.0,0.0
40275,Sohel,IN,1.0,M,0.0,1.0,0.0
23023,Juan,CN,3.0,M,0.0,1.0,0.0
31655,Hiroki,JP,1.0,M,0.0,1.0,0.0
42342,Christof,DE,1.0,M,0.0,1.0,0.0
8922,Yuncai,CN,,not found,not found,not found,not found
8923,Kunhee,KR,,not found,not found,not found,not found
23024,Ping,CN,3.0,M,0.0,1.0,0.0
23025,Tapabrata,US,3.0,M,0.0,1.0,0.0
49750,Jorge,US,2.0,M,0.0,1.0,0.0
33864,José Ignacio,ES,1.0,M,0.0,1.0,0.0
45683,Kheira Anissa,AE,1.0,F,1.0,0.0,0.0
8924,Vamshi,US,,not found,not found,not found,not found
8925,Hou-Yen,TW,,not found,not found,not found,not found
8926,Jianglin,CN,,not found,not found,not found,not found
23026,Qiuhua,CN,3.0,F,1.0,0.0,0.0
8927,Jianlei,US,,not found,not found,not found,not found
44614,Carmel,US,1.0,F,0.84176999,0.0,0.0
8928,Dayue,US,,not found,not found,not found,not found
44043,Cheryl Lynn,US,1.0,F,0.99777424,0.0,0.0
8929,Qinglin,CN,,not found,not found,not found,not found
40576,Satoshi,JP,1.0,M,0.0,1.0,0.0
35638,Tae Hoon,KR,1.0,M,0.0,1.0,0.0
8930,Jae-sang,KR,,not found,not found,not found,not found
8931,Minuk,KR,,not found,not found,not found,not found
33875,Joshna,IN,1.0,F,1.0,0.0,0.0
23027,Jihoon,KR,3.0,M,0.0,1.0,0.0
46646,Benjamin,US,2.0,M,0.0,1.0,0.0
53372,Swaroop Kumar,IN,2.0,F,1.0,0.0,0.0
51196,Michael H.-S.,US,2.0,M,0.0,1.0,0.0
29533,Kera,US,1.0,F,1.0,0.0,0.0
29562,Khalid Fahad,SA,1.0,M,0.0,1.0,0.0
46852,Brian S.,US,2.0,M,0.0,1.0,0.0
8932,Fei,CN,,not found,not found,not found,not found
8933,Fangliang,CN,,not found,not found,not found,not found
8934,Guosen,US,,not found,not found,not found,not found
8935,Yingchong,US,,not found,not found,not found,not found
23028,Lixin,CN,3.0,M,0.0,1.0,0.0
8936,Joungwook,KR,,not found,not found,not found,not found
44498,Anis,AE,1.0,M,0.0,1.0,0.0
23029,Haranatha,US,3.0,M,0.0,1.0,0.0
41412,Byoung Kwang,KR,1.0,?,0.0,0.0,1.0
23030,Zhiguo,CN,3.0,M,0.0,1.0,0.0
35287,Valentina Di,IT,1.0,F,1.0,0.0,0.0
23031,Anmol,IN,3.0,F,1.0,0.0,0.0
23032,Hu,CN,3.0,M,0.0,1.0,0.0
32652,Gil,IL,1.0,M,0.0,1.0,0.0
45293,Richard Martin,CA,1.0,M,0.0,1.0,0.0
44060,Cheryl,US,1.0,F,0.99777424,0.0,0.0
48799,Hassan,NL,2.0,M,0.0,1.0,0.0
39034,Nettem Venkateswarlu,IN,1.0,?,0.0,0.0,1.0
8937,HeuiDong,KR,,not found,not found,not found,not found
51687,Norman,US,2.0,M,0.0,1.0,0.0
23033,Zhichen,CN,3.0,M,0.0,1.0,0.0
44138,Diwesh,IN,1.0,M,0.0,1.0,0.0
8938,Kyoshiro,JP,,not found,not found,not found,not found
47592,Daniel Justin,US,2.0,M,0.0,1.0,0.0
8939,Erh-Kun,TW,,not found,not found,not found,not found
23034,Zhimin,CN,3.0,M,0.0,1.0,0.0
23035,Yuyan,CN,3.0,F,1.0,0.0,0.0
39171,Nigel Bruce,GB,1.0,M,0.0,1.0,0.0
8940,Junsuk,KR,,not found,not found,not found,not found
41061,Shefali,US,1.0,F,1.0,0.0,0.0
45595,Christian Andrés,US,1.0,M,0.0,1.0,0.0
47901,Dipanjan,US,2.0,M,0.0,1.0,0.0
45803,Frederick Jan,NL,1.0,M,0.0,1.0,0.0
8941,Yukinao,JP,,not found,not found,not found,not found
51122,Michael,CA,2.0,M,0.0,1.0,0.0
23036,Jaehong,KR,3.0,M,0.0,1.0,0.0
49300,Jean-Guy,FR,2.0,M,0.0,1.0,0.0
48496,George,US,2.0,M,0.0,1.0,0.0
32087,Hyun,KR,1.0,?,0.0,0.0,1.0
8942,Suwook,KR,,not found,not found,not found,not found
49496,Jim,US,2.0,M,0.0,1.0,0.0
35209,Ulrich,DE,1.0,M,0.0,1.0,0.0
43324,Arpita,US,1.0,F,1.0,0.0,0.0
36149,Takahiro,JP,1.0,M,0.0,1.0,0.0
8943,Qiulin,US,,not found,not found,not found,not found
32868,Hang,CA,1.0,F,1.0,0.0,0.0
8944,Yunming,CN,,not found,not found,not found,not found
49973,Jun,US,2.0,M,0.0,1.0,0.0
8945,Xutao,JP,,not found,not found,not found,not found
8946,Jeonggil,KR,,not found,not found,not found,not found
8947,Yuangang,CN,,not found,not found,not found,not found
8948,Wookjun,KR,,not found,not found,not found,not found
36498,Youn Ji,KR,1.0,?,0.0,0.0,1.0
53478,Thomas,US,2.0,M,0.0,1.0,0.0
8949,Yung-Chow,TW,,not found,not found,not found,not found
8950,Suhyeon,KR,,not found,not found,not found,not found
8951,Seijung,KR,,not found,not found,not found,not found
8952,Zhuangzhi,US,,not found,not found,not found,not found
40828,Samrat,US,1.0,M,0.0,1.0,0.0
40142,Stefan,CH,1.0,M,0.0,1.0,0.0
51026,Matthew Mangzhu,US,2.0,M,0.0,1.0,0.0
23037,Yue,CN,3.0,F,1.0,0.0,0.0
23038,Jinho,KR,3.0,M,0.0,1.0,0.0
51197,Michael,US,2.0,M,0.0,1.0,0.0
28179,Kunihiko,JP,1.0,M,0.0,1.0,0.0
8953,Yen-Hsiang,TW,,not found,not found,not found,not found
33602,Jung Hun,KR,1.0,?,0.0,0.0,1.0
8954,Jueping,CN,,not found,not found,not found,not found
8955,Ronglin,CN,,not found,not found,not found,not found
37102,Yuliya Yevgenyevna,KZ,1.0,F,1.0,0.0,0.0
8956,Hejia,CN,,not found,not found,not found,not found
8957,Yulun,US,,not found,not found,not found,not found
23039,Xueli,CN,3.0,F,1.0,0.0,0.0
8958,Youjun,CN,,not found,not found,not found,not found
8959,Yon-Kyun,KR,,not found,not found,not found,not found
48374,Ghavam G.,US,2.0,F,1.0,0.0,0.0
8960,Jongho,KR,,not found,not found,not found,not found
8961,Rui,CN,,not found,not found,not found,not found
8962,Qiwen,CN,,not found,not found,not found,not found
53686,Gopalan V.,US,2.0,M,0.0,1.0,0.0
8963,Junyi,CN,,not found,not found,not found,not found
8964,Balamurugaramanathan,IN,,not found,not found,not found,not found
8965,Ge,CN,,not found,not found,not found,not found
23040,Jinglin,CN,3.0,F,1.0,0.0,0.0
38039,Raimon,ES,1.0,M,0.0,1.0,0.0
8966,Ponnivalavan,IN,,not found,not found,not found,not found
8967,Shixian,US,,not found,not found,not found,not found
8968,Seungwook,KR,,not found,not found,not found,not found
23041,Hua Qing,CN,3.0,M,0.0,1.0,0.0
8969,Zhaoduo,US,,not found,not found,not found,not found
53108,Simon,US,2.0,M,0.0,1.0,0.0
8970,Yuxiang,CN,,not found,not found,not found,not found
47747,David,US,2.0,M,0.0,1.0,0.0
44615,Chan Hyu,KR,1.0,M,0.0,1.0,0.0
51123,Michael Robert,CA,2.0,M,0.0,1.0,0.0
34669,Jeong Hoon,KR,1.0,?,0.0,0.0,1.0
40777,Sang Hyun,KR,1.0,?,0.0,0.0,1.0
51733,Onur,US,2.0,M,0.0,1.0,0.0
50296,Kevin,US,2.0,M,0.0,1.0,0.0
35202,Ulrike,DE,1.0,F,1.0,0.0,0.0
23042,Jaehan,KR,3.0,F,1.0,0.0,0.0
8971,An-Chyun,US,,not found,not found,not found,not found
54104,Xiangyu,NL,2.0,M,0.0,1.0,0.0
33182,Jong Hoon,KR,1.0,?,0.0,0.0,1.0
8972,Hui-Ling,US,,not found,not found,not found,not found
8973,Hariharasudhan Chirra,US,,not found,not found,not found,not found
23043,Yushu,CN,3.0,M,0.0,1.0,0.0
53227,Stephen E.,US,2.0,M,0.0,1.0,0.0
51587,Nicholas E.,US,2.0,M,0.0,1.0,0.0
8974,Yicong,CN,,not found,not found,not found,not found
8975,Mantae,KR,,not found,not found,not found,not found
8976,Zuqin,US,,not found,not found,not found,not found
8977,Zhengliang,CN,,not found,not found,not found,not found
8978,Zhiyue,US,,not found,not found,not found,not found
37525,Vlad Radu,US,1.0,M,0.0,1.0,0.0
8979,Haizhuan,CN,,not found,not found,not found,not found
36148,Takahiro,JP,1.0,M,0.0,1.0,0.0
32086,Hyun Woo,KR,1.0,?,0.0,0.0,1.0
23044,Balachander,US,3.0,M,0.0,1.0,0.0
35696,Syed Shujaat,PK,1.0,M,0.0,1.0,0.0
8980,Hee-sung,KR,,not found,not found,not found,not found
40000,Shinnosuke,JP,1.0,M,0.0,1.0,0.0
8981,Kangguo,US,,not found,not found,not found,not found
31186,Masashi,JP,1.0,M,0.0,1.0,0.0
8982,Ali,CH,,not found,not found,not found,not found
23045,Xiao Kang,IT,3.0,F,1.0,0.0,0.0
28712,Liming,US,1.0,M,0.0,1.0,0.0
23046,Hae-In,KR,3.0,F,1.0,0.0,0.0
31395,Marko,GB,1.0,M,0.0,1.0,0.0
39207,Niklas Per,SE,1.0,M,0.0,1.0,0.0
23047,Donghee,KR,3.0,M,0.0,1.0,0.0
46000,Afshin,CA,2.0,M,0.0,1.0,0.0
8983,Zhonghuan,CN,,not found,not found,not found,not found
43146,Alessandro,IT,1.0,M,0.0,1.0,0.0
50242,Kenneth,US,2.0,M,0.0,1.0,0.0
51791,Paige,US,2.0,F,1.0,0.0,0.0
44399,Aakash Chakravarthy,IN,1.0,M,0.0,1.0,0.0
8984,Xiaojin,CN,,not found,not found,not found,not found
23048,Tommy,CN,3.0,M,0.0,1.0,0.0
37973,Xiaoyan M.,US,1.0,F,1.0,0.0,0.0
50836,Raghava Viswa Mani Kiran,US,2.0,M,0.0,1.0,0.0
8985,Suenghoon,KR,,not found,not found,not found,not found
8986,Byunggyu,KR,,not found,not found,not found,not found
8987,Yonghoon,KR,,not found,not found,not found,not found
37624,Yang Beom,KR,1.0,?,0.0,0.0,1.0
49893,Juan Guillermo,US,2.0,M,0.0,1.0,0.0
45467,Khalil Farid,US,1.0,M,0.0,1.0,0.0
47903,Dishi,US,2.0,F,1.0,0.0,0.0
39966,Shoichi,JP,1.0,M,0.0,1.0,0.0
8988,Youxiang,CA,,not found,not found,not found,not found
23049,Yibo,CN,3.0,M,0.0,1.0,0.0
30064,Matteo,US,1.0,M,0.0,1.0,0.0
23050,Yong,CN,3.0,M,0.0,1.0,0.0
8989,Qinhua,CN,,not found,not found,not found,not found
8990,Yurun,CN,,not found,not found,not found,not found
8991,Zhongzhi,US,,not found,not found,not found,not found
40126,Srikanth Raavi,US,1.0,M,0.0,1.0,0.0
